city,state_id,lat,lng,population,timezone
Culver City,CA,34.0058,-118.3968,39185,America/Los_Angeles
Asheboro,NC,35.7158,-79.8129,39192,America/New_York
Carol Stream,IL,41.9182,-88.1308,39203,America/Chicago
Annapolis,MD,38.9706,-76.5047,39223,America/New_York
Germantown,TN,35.0829,-89.7825,39225,America/Chicago
Lancaster,TX,32.5922,-96.7737,39228,America/Chicago
Streamwood,IL,42.0209,-88.1778,39228,America/Chicago
Bartlesville,OK,36.7357,-95.9453,39301,America/Chicago
Essex,MD,39.3024,-76.4457,39437,America/New_York
Waipahu,HI,21.3858,-158.0103,39469,Pacific/Honolulu
Issaquah,WA,47.5440,-122.0471,39509,America/Los_Angeles
Milton,GA,34.1353,-84.3138,39587,America/New_York
Marlborough,MA,42.3494,-71.5468,39597,America/New_York
Security-Widefield,CO,38.7489,-104.7142,39612,America/Denver
Roy,UT,41.1715,-112.0485,39613,America/Denver
La Puente,CA,34.0323,-117.9533,39614,America/Los_Angeles
Chelsea,MA,42.3959,-71.0325,39690,America/New_York
New Berlin,WI,42.9726,-88.1291,39691,America/Chicago
Keizer,OR,45.0029,-123.0241,39713,America/Los_Angeles
Plant City,FL,28.0140,-82.1201,39744,America/New_York
Romeoville,IL,41.6318,-88.0996,39746,America/Chicago
Muskogee,OK,35.7431,-95.3568,39789,America/Chicago
Amherst,MA,42.3645,-72.5069,39814,America/New_York
Lake Oswego,OR,45.4130,-122.7003,39822,America/Los_Angeles
Calexico,CA,32.6849,-115.4944,39825,America/Tijuana
Crystal Lake,IL,42.2333,-88.3351,39829,America/Chicago
Hallandale Beach,FL,25.9854,-80.1423,39847,America/New_York
San Gabriel,CA,34.0948,-118.0990,39899,America/Los_Angeles
Cedar City,UT,37.6834,-113.0956,39995,America/Denver
Torrington,CT,41.8349,-73.1281,40003,America/New_York
South Valley,NM,35.0092,-106.6819,40080,America/Denver
Montclair,CA,34.0714,-117.6980,40083,America/Los_Angeles
Holyoke,MA,42.2125,-72.6411,40117,America/New_York
The Acreage,FL,26.7741,-80.2779,40177,America/New_York
Woburn,MA,42.4869,-71.1543,40228,America/New_York
Indian Trail,NC,35.0698,-80.6457,40252,America/New_York
Friendswood,TX,29.5111,-95.1979,40290,America/Chicago
Coram,NY,40.8813,-73.0059,40311,America/New_York
Covington,KY,39.0334,-84.5166,40341,America/New_York
Marion,IA,42.0450,-91.5846,40359,America/Chicago
Royal Palm Beach,FL,26.7038,-80.2241,40396,America/New_York
Clarksburg,WV,39.2863,-80.3230,40403,America/New_York
Woodlawn,MD,39.3054,-76.7489,40469,America/New_York
Jamestown,NY,42.0975,-79.2366,40493,America/New_York
Buffalo Grove,IL,42.1673,-87.9616,40494,America/Chicago
Cedar Falls,IA,42.5195,-92.4534,40536,America/Chicago
Marion,IN,40.5496,-85.6600,40588,America/Indiana/Indianapolis
Fitchburg,MA,42.5912,-71.8156,40638,America/New_York
Bluefield,WV,37.2608,-81.2143,40640,America/New_York
Bartlett,IL,41.9803,-88.2069,40647,America/Chicago
Columbia,TN,35.6235,-87.0486,40663,America/Chicago
Pottsville,PA,40.6798,-76.2092,40685,America/New_York
Wilkes-Barre,PA,41.2468,-75.8759,40766,America/New_York
Maplewood,MN,44.9842,-93.0247,40885,America/Chicago
Belleville,IL,38.5165,-89.9900,40897,America/Chicago
Spanish Fork,UT,40.1101,-111.6406,40913,America/Denver
Richmond,KY,37.7306,-84.2926,40972,America/New_York
Los Banos,CA,37.0630,-120.8406,41036,America/Los_Angeles
Kearny,NJ,40.7528,-74.1202,41058,America/New_York
Manassas,VA,38.7479,-77.4839,41085,America/New_York
Westerville,OH,40.1241,-82.9209,41103,America/New_York
Greenacres,FL,26.6272,-80.1371,41117,America/New_York
Shelton,CT,41.3060,-73.1383,41129,America/New_York
Westfield,MA,42.1382,-72.7561,41204,America/New_York
Delaware,OH,40.2866,-83.0747,41283,America/New_York
Moline,IL,41.4821,-90.4921,41356,America/Chicago
Linton Hall,VA,38.7551,-77.5750,41386,America/New_York
Coppell,TX,32.9638,-96.9905,41421,America/Chicago
Mableton,GA,33.8132,-84.5656,41487,America/New_York
Rancho Palos Verdes,CA,33.7554,-118.3637,41530,America/Los_Angeles
Catonsville,MD,39.2646,-76.7424,41547,America/New_York
Brighton,CO,39.9716,-104.7964,41554,America/Denver
Shakopee,MN,44.7744,-93.4764,41570,America/Chicago
Newnan,GA,33.3766,-84.7761,41581,America/New_York
Zanesville,OH,39.9565,-82.0132,41589,America/New_York
Weslaco,TX,26.1648,-97.9898,41629,America/Chicago
La Quinta,CA,33.6536,-116.2785,41748,America/Los_Angeles
Woonsocket,RI,42.0010,-71.4993,41751,America/New_York
Wentzville,MO,38.8152,-90.8667,41784,America/Chicago
Campbell,CA,37.2802,-121.9538,41793,America/Los_Angeles
Grove City,OH,39.8659,-83.0694,41820,America/New_York
Odenton,MD,39.0661,-76.6939,41846,America/New_York
Oviedo,FL,28.6580,-81.1872,41860,America/New_York
Bell Gardens,CA,33.9663,-118.1550,42012,America/Los_Angeles
Schertz,TX,29.5649,-98.2537,42042,America/Chicago
McMinnville,OR,45.2110,-123.1918,42062,America/Los_Angeles
Hobbs,NM,32.7282,-103.1600,42095,America/Denver
Statesboro,GA,32.4376,-81.7750,42102,America/New_York
Clovis,NM,34.4376,-103.1923,42168,America/Denver
Beverly,MA,42.5681,-70.8627,42174,America/New_York
Urbana,IL,40.1106,-88.1972,42214,America/Chicago
Huntsville,TX,30.7050,-95.5544,42241,America/Chicago
Linden,NJ,40.6251,-74.2381,42361,America/New_York
Puyallup,WA,47.1794,-122.2902,42361,America/Los_Angeles
Richmond,IN,39.8318,-84.8905,42373,America/Indiana/Indianapolis
Greenwood,SC,34.1945,-82.1542,42429,America/New_York
Hutchinson,KS,38.0671,-97.9081,42531,America/Chicago
Oakley,CA,37.9929,-121.6951,42543,America/Los_Angeles
Fairfield,OH,39.3301,-84.5409,42558,America/New_York
Apache Junction,AZ,33.3985,-111.5351,42571,America/Phoenix
Edmonds,WA,47.8115,-122.3533,42605,America/Los_Angeles
West Babylon,NY,40.7112,-73.3567,42665,America/New_York
Hicksville,NY,40.7637,-73.5245,42709,America/New_York
North Fort Myers,FL,26.7243,-81.8491,42770,America/New_York
Brentwood,TN,35.9918,-86.7758,42783,America/Chicago
Burke,VA,38.7773,-77.2633,42806,America/New_York
San Bruno,CA,37.6254,-122.4313,42807,America/Los_Angeles
Stevens Point,WI,44.5241,-89.5508,42837,America/Chicago
Gallatin,TN,36.3782,-86.4696,42918,America/Chicago
Centralia,WA,46.7226,-122.9696,42922,America/Los_Angeles
Freeport,NY,40.6515,-73.5850,42956,America/New_York
Whitney,NV,36.1005,-115.0380,42973,America/Los_Angeles
North Miami Beach,FL,25.9302,-80.1660,43041,America/New_York
Channelview,TX,29.7914,-95.1145,43055,America/Chicago
Salem,MA,42.5129,-70.9020,43226,America/New_York
Klamath Falls,OR,42.2191,-121.7754,43246,America/Los_Angeles
Brea,CA,33.9254,-117.8656,43255,America/Los_Angeles
Rohnert Park,CA,38.3480,-122.6964,43291,America/Los_Angeles
Annandale,VA,38.8324,-77.1960,43295,America/New_York
Concord,NH,43.2305,-71.5595,43627,America/New_York
Westfield,IN,40.0333,-86.1532,43649,America/Indiana/Indianapolis
Moorhead,MN,46.8673,-96.7461,43652,America/Chicago
Goose Creek,SC,32.9925,-80.0054,43665,America/New_York
Adrian,MI,41.8994,-84.0446,43689,America/Detroit
Trujillo Alto,PR,18.3601,-66.0103,43703,America/Puerto_Rico
Cutler Bay,FL,25.5765,-80.3356,43718,America/New_York
Ormond Beach,FL,29.2960,-81.1003,43759,America/New_York
Haltom City,TX,32.8176,-97.2707,43874,America/Chicago
Peachtree Corners,GA,33.9670,-84.2319,43905,America/New_York
Desert Hot Springs,CA,33.9551,-116.5430,43914,America/Los_Angeles
Bountiful,UT,40.8722,-111.8647,43981,America/Denver
Cleveland Heights,OH,41.5112,-81.5636,43992,America/New_York
Del Rio,TX,29.3708,-100.8800,44121,America/Chicago
Altamonte Springs,FL,28.6615,-81.3953,44143,America/New_York
Sayreville,NJ,40.4656,-74.3237,44173,America/New_York
Hackensack,NJ,40.8890,-74.0461,44188,America/New_York
Eureka,CA,40.7942,-124.1568,44236,America/Los_Angeles
North Lauderdale,FL,26.2113,-80.2209,44262,America/New_York
Prescott,AZ,34.5850,-112.4475,44299,America/Phoenix
Lombard,IL,41.8742,-88.0157,44303,America/Chicago
Plainfield,IL,41.6206,-88.2252,44308,America/Chicago
Urbandale,IA,41.6390,-93.7813,44379,America/Chicago
The Colony,TX,33.0925,-96.8977,44438,America/Chicago
Riverton,UT,40.5177,-111.9635,44440,America/Denver
Lancaster,OH,39.7249,-82.6049,44447,America/New_York
Quincy,IL,39.9335,-91.3799,44466,America/Chicago
Danville,CA,37.8121,-121.9698,44510,America/Los_Angeles
Strongsville,OH,41.3128,-81.8313,44660,America/New_York
Selma,CA,36.5715,-119.6143,44703,America/Los_Angeles
Lake Ridge,VA,38.6843,-77.3059,44716,America/New_York
Manitowoc,WI,44.0991,-87.6811,44770,America/Chicago
Altadena,CA,34.1928,-118.1345,44850,America/Los_Angeles
Lufkin,TX,31.3217,-94.7277,44867,America/Chicago
Hilo,HI,19.6886,-155.0864,45056,Pacific/Honolulu
Marion,OH,40.5933,-83.1237,45181,America/New_York
Oakland Park,FL,26.1780,-80.1528,45202,America/New_York
Pine Bluff,AR,34.2116,-92.0178,45204,America/Chicago
Attleboro,MA,41.9311,-71.2950,45237,America/New_York
Tupelo,MS,34.2692,-88.7318,45466,America/Chicago
Pearl City,HI,21.4031,-157.9566,45605,Pacific/Honolulu
Wake Forest,NC,35.9629,-78.5141,45629,America/New_York
Coachella,CA,33.6905,-116.1430,45743,America/Los_Angeles
Rockwall,TX,32.9169,-96.4377,45888,America/Chicago
Danville,VA,36.5831,-79.4087,45890,America/New_York
Pinehurst,NC,35.1922,-79.4684,45935,America/New_York
Potomac,MD,39.0141,-77.1943,45940,America/New_York
Morgan Hill,CA,37.1326,-121.6417,45952,America/Los_Angeles
Oro Valley,AZ,32.4208,-110.9768,46044,America/Phoenix
Winter Garden,FL,28.5421,-81.5966,46051,America/New_York
Fort Pierce,FL,27.4256,-80.3431,46103,America/New_York
Leavenworth,KS,39.3239,-94.9240,46192,America/Chicago
Biloxi,MS,30.4422,-88.9512,46212,America/Chicago
Roseburg,OR,43.2232,-123.3518,46228,America/Los_Angeles
Middletown,CT,41.5476,-72.6549,46258,America/New_York
Weatherford,TX,32.7536,-97.7723,46268,America/Chicago
Farmington,MO,37.7821,-90.4288,46331,America/Chicago
Everett,MA,42.4064,-71.0545,46451,America/New_York
Kingman,AZ,35.2170,-114.0105,46524,America/Phoenix
Salina,KS,38.8137,-97.6143,46550,America/Chicago
Euclid,OH,41.5904,-81.5188,46550,America/New_York
El Dorado Hills,CA,38.6750,-121.0490,46593,America/Los_Angeles
Sandusky,OH,41.4437,-82.7149,46655,America/New_York
New Philadelphia,OH,40.4860,-81.4402,46698,America/New_York
Elmhurst,IL,41.8973,-87.9432,46746,America/Chicago
Roseville,MI,42.5074,-82.9369,47018,America/Detroit
Spring Hill,TN,35.7438,-86.9116,47042,America/Chicago
Danville,IL,40.1423,-87.6114,47059,America/Chicago
Keller,TX,32.9337,-97.2255,47213,America/Chicago
Mentor,OH,41.6895,-81.3361,47262,America/New_York
Glenview,IL,42.0825,-87.8216,47308,America/Chicago
Bothell,WA,47.7735,-122.2044,47415,America/Los_Angeles
Covina,CA,34.0903,-117.8817,47450,America/Los_Angeles
Chesterfield,MO,38.6588,-90.5804,47538,America/Chicago
East Honolulu,HI,21.2975,-157.7211,47540,Pacific/Honolulu
Florin,CA,38.4832,-121.4042,47555,America/Los_Angeles
East Providence,RI,41.8065,-71.3565,47618,America/New_York
North Highlands,CA,38.6713,-121.3721,47661,America/Los_Angeles
McLean,VA,38.9436,-77.1943,47682,America/New_York
Niagara Falls,NY,43.0921,-79.0147,47720,America/Toronto
Beavercreek,OH,39.7310,-84.0624,47741,America/New_York
Rancho Santa Margarita,CA,33.6318,-117.5989,47896,America/Los_Angeles
Carrollton,GA,33.5817,-85.0837,47920,America/New_York
Cedar Hill,TX,32.5810,-96.9591,47930,America/Chicago
Cumberland,MD,39.6515,-78.7585,47980,America/New_York
Littleton,CO,39.5915,-105.0188,48065,America/Denver
Wauwatosa,WI,43.0615,-88.0347,48118,America/Chicago
Winder,GA,33.9917,-83.7218,48125,America/New_York
Jeffersonville,IN,38.3376,-85.7026,48126,America/Kentucky/Louisville
Uniontown,PA,39.8994,-79.7244,48137,America/New_York
East Lansing,MI,42.7480,-84.4835,48145,America/Detroit
Farmers Branch,TX,32.9272,-96.8804,48158,America/Chicago
La Mirada,CA,33.9025,-118.0093,48183,America/Los_Angeles
Burleson,TX,32.5170,-97.3343,48225,America/Chicago
Ocoee,FL,28.5787,-81.5338,48263,America/New_York
Lincoln,CA,38.8759,-121.2916,48275,America/Los_Angeles
Monroe,MI,41.9154,-83.3850,48317,America/Detroit
Kyle,TX,29.9937,-97.8859,48393,America/Chicago
Antelope,CA,38.7153,-121.3610,48398,America/Los_Angeles
Bel Air South,MD,39.5051,-76.3197,48425,America/New_York
University,FL,28.0771,-82.4335,48436,America/New_York
Findlay,OH,41.0467,-83.6379,48469,America/New_York
Paducah,KY,37.0711,-88.6436,48481,America/Chicago
Palm Springs,CA,33.8017,-116.5382,48518,America/Los_Angeles
Draper,UT,40.4957,-111.8605,48587,America/Denver
Rio Grande City,TX,26.3808,-98.8215,48610,America/Chicago
St. Louis Park,MN,44.9488,-93.3649,48662,America/Chicago
Ceres,CA,37.5953,-120.9625,48706,America/Los_Angeles
Tuckahoe,VA,37.5878,-77.5858,48799,America/New_York
Pascagoula,MS,30.3665,-88.5507,48869,America/Chicago
Roswell,NM,33.3730,-104.5294,48889,America/Denver
Murray,UT,40.6498,-111.8874,48917,America/Denver
Hollister,CA,36.8563,-121.3981,48992,America/Los_Angeles
Cypress,CA,33.8171,-118.0386,49006,America/Los_Angeles
Marana,AZ,32.4355,-111.1558,49030,America/Phoenix
Dublin,OH,40.1112,-83.1454,49037,America/New_York
Reedley,CA,36.5987,-119.4473,49042,America/Los_Angeles
Bedford,TX,32.8464,-97.1350,49049,America/Chicago
Downers Grove,IL,41.7949,-88.0170,49057,America/Chicago
Cuyahoga Falls,OH,41.1641,-81.5207,49106,America/New_York
Newark,CA,37.5204,-122.0312,49149,America/Los_Angeles
Troy,NY,42.7354,-73.6751,49154,America/New_York
San Jacinto,CA,33.7970,-116.9916,49215,America/Los_Angeles
Poway,CA,32.9871,-117.0201,49323,America/Los_Angeles
Dunwoody,GA,33.9418,-84.3122,49356,America/New_York
Minot,ND,48.2375,-101.2781,49425,America/Chicago
Portage,MI,42.2000,-85.5906,49445,America/Detroit
Lawrence,IN,39.8674,-85.9905,49462,America/Indiana/Indianapolis
Wilson,NC,35.7312,-77.9284,49483,America/New_York
Oroville,CA,39.4999,-121.5634,49513,America/Los_Angeles
Lakewood,OH,41.4824,-81.8008,49678,America/New_York
Enid,OK,36.4061,-97.8701,49688,America/Chicago
Coral Gables,FL,25.7037,-80.2715,49700,America/New_York
Morehead City,NC,34.7308,-76.7387,49760,America/New_York
Bloomsburg,PA,41.0027,-76.4561,49840,America/New_York
Ashburn,VA,39.0300,-77.4711,49848,America/New_York
Cerritos,CA,33.8677,-118.0686,49859,America/Los_Angeles
North Bethesda,MD,39.0393,-77.1191,49872,America/New_York
Azusa,CA,34.1386,-117.9124,49974,America/Los_Angeles
Wheaton,MD,39.0492,-77.0572,50229,America/New_York
Forney,TX,32.7440,-96.4529,50251,America/Chicago
Stillwater,OK,36.1316,-97.0740,50299,America/Chicago
Bullhead City,AZ,35.1205,-114.5460,50309,America/Phoenix
Plainfield,NJ,40.6154,-74.4157,50317,America/New_York
Rowland Heights,CA,33.9716,-117.8911,50347,America/Los_Angeles
Mishawaka,IN,41.6736,-86.1669,50363,America/Indiana/Indianapolis
Cookeville,TN,36.1484,-85.5114,50408,America/Chicago
Country Club,FL,25.9407,-80.3102,50431,America/New_York
Galveston,TX,29.2487,-94.8910,50446,America/Chicago
Catalina Foothills,AZ,32.3041,-110.8835,50454,America/Phoenix
Severn,MD,39.1355,-76.6958,50496,America/New_York
Traverse City,MI,44.7547,-85.6035,50522,America/Detroit
Sahuarita,AZ,31.9323,-110.9654,50616,America/Phoenix
Methuen Town,MA,42.7340,-71.1889,50706,America/New_York
Kannapolis,NC,35.4764,-80.6403,50841,America/New_York
Aliso Viejo,CA,33.5792,-117.7289,50887,America/Los_Angeles
Queen Creek,AZ,33.2386,-111.6343,50890,America/Phoenix
Hoffman Estates,IL,42.0639,-88.1468,50932,America/Chicago
Florissant,MO,38.7996,-90.3269,50952,America/Chicago
West Lafayette,IN,40.4432,-86.9239,50996,America/Indiana/Indianapolis
Collierville,TN,35.0471,-89.6988,51040,America/Chicago
Beaumont,CA,33.9076,-116.9766,51063,America/Los_Angeles
Hinesville,GA,31.8247,-81.6135,51206,America/New_York
Placentia,CA,33.8807,-117.8553,51233,America/Los_Angeles
New Bern,NC,35.0955,-77.0723,51308,America/New_York
Farmington,NM,36.7555,-108.1823,51309,America/Denver
Herriman,UT,40.4899,-112.0171,51348,America/Denver
Perth Amboy,NJ,40.5203,-74.2724,51390,America/New_York
Burien,WA,47.4762,-122.3394,51500,America/Los_Angeles
Glendora,CA,34.1449,-117.8468,51544,America/Los_Angeles
Smyrna,TN,35.9722,-86.5253,51586,America/Chicago
Madison,AL,34.7114,-86.7626,51593,America/Chicago
Levittown,NY,40.7241,-73.5125,51634,America/New_York
Sierra Vista,AZ,31.5630,-110.3153,51731,America/Phoenix
Levittown,PA,40.1537,-74.8530,51818,America/New_York
Kentwood,MI,42.8852,-85.5925,51898,America/Detroit
Lompoc,CA,34.6618,-120.4714,52020,America/Los_Angeles
Maricopa,AZ,33.0404,-112.0006,52127,America/Phoenix
Oak Park,IL,41.8872,-87.7899,52381,America/Chicago
Summerville,SC,33.0015,-80.1799,52549,America/New_York
Lacey,WA,47.0460,-122.7934,52592,America/Los_Angeles
Hoboken,NJ,40.7453,-74.0279,52677,America/New_York
West New York,NJ,40.7856,-74.0093,52723,America/New_York
Wheaton,IL,41.8561,-88.1083,52745,America/Chicago
Edina,MN,44.8914,-93.3602,52857,America/Chicago
Helena,MT,46.5965,-112.0202,52936,America/Denver
DeSoto,TX,32.5992,-96.8633,52988,America/Chicago
Aspen Hill,MD,39.0928,-77.0823,53049,America/New_York
Beaufort,SC,32.4597,-80.7235,53051,America/New_York
Wylie,TX,33.0362,-96.5161,53067,America/Chicago
Peabody,MA,42.5335,-70.9724,53070,America/New_York
Revere,MA,42.4192,-71.0036,53073,America/New_York
Chambersburg,PA,39.9315,-77.6556,53083,America/New_York
Little Elm,TX,33.1856,-96.9290,53126,America/Chicago
Watertown,NY,43.9734,-75.9094,53163,America/New_York
Milford city ,CT,41.2256,-73.0625,53195,America/New_York
Palm Desert,CA,33.7378,-116.3695,53275,America/Los_Angeles
Grand Island,NE,40.9214,-98.3584,53296,America/Chicago
Lewiston,ID,46.3934,-116.9934,53384,America/Los_Angeles
Apopka,FL,28.7014,-81.5304,53447,America/New_York
West Sacramento,CA,38.5557,-121.5504,53519,America/Los_Angeles
Bellevue,NE,41.1535,-95.9357,53544,America/Chicago
Pinellas Park,FL,27.8589,-82.7078,53637,America/New_York
Mount Prospect,IL,42.0641,-87.9375,53719,America/Chicago
Leesburg,VA,39.1058,-77.5544,53727,America/New_York
Elyria,OH,41.3761,-82.1063,53757,America/New_York
Williamsport,PA,41.2398,-77.0371,53861,America/New_York
Brunswick,GA,31.1450,-81.4740,53914,America/New_York
Yucaipa,CA,34.0336,-117.0429,53921,America/Los_Angeles
Paramount,CA,33.8976,-118.1652,53955,America/Los_Angeles
Rosemead,CA,34.0689,-118.0823,54058,America/Los_Angeles
Minnetonka,MN,44.9322,-93.4598,54064,America/Chicago
Arroyo Grande,CA,35.1241,-120.5845,54177,America/Los_Angeles
Aloha,OR,45.4920,-122.8726,54287,America/Los_Angeles
Milford,CT,41.2256,-73.0616,54328,America/New_York
Berwyn,IL,41.8433,-87.7909,54391,America/Chicago
Normal,IL,40.5218,-88.9881,54469,America/Chicago
St. Cloud,FL,28.2294,-81.2829,54579,America/New_York
West Haven,CT,41.2739,-72.9672,54620,America/New_York
Kingston,NY,41.9295,-73.9968,54791,America/New_York
Colton,CA,34.0538,-117.3254,54824,America/Los_Angeles
Kettering,OH,39.6957,-84.1495,54855,America/New_York
Stonecrest,GA,33.6842,-84.1372,54903,America/New_York
Bentonville,AR,36.3546,-94.2306,54909,America/Chicago
Delano,CA,35.7670,-119.2637,54917,America/Los_Angeles
Cathedral City,CA,33.8363,-116.4642,55007,America/Los_Angeles
Oak Lawn,IL,41.7139,-87.7528,55022,America/Chicago
Chicopee,MA,42.1764,-72.5719,55126,America/New_York
Apple Valley,MN,44.7457,-93.2006,55135,America/Chicago
Ithaca,NY,42.4442,-76.5032,55137,America/New_York
Hacienda Heights,CA,33.9970,-117.9728,55188,America/Los_Angeles
Fond du Lac,WI,43.7718,-88.4396,55209,America/Chicago
Grapevine,TX,32.9343,-97.0744,55281,America/Chicago
Dearborn Heights,MI,42.3164,-83.2769,55353,America/Detroit
Fountain Valley,CA,33.7105,-117.9514,55357,America/Los_Angeles
Highland,CA,34.1113,-117.1654,55417,America/Los_Angeles
Tigard,OR,45.4237,-122.7845,55514,America/Los_Angeles
